"","X.Method","Adaptive","AdaptiveType","T","IterScale","Repeat","Metric","Value","TreeName","Time","SMCSamplerExperiments.mainRand","SMCSamplerExperiments.alphaSMCSampler","gen.rand","gen.treeRate","SMCSamplerExperiments.iterScalings","gen.useNonclock","Method"
"545","ANNEALING","ANNEALING TRUE",0,5059,100,0,"KuhnerFelsenstein",0.000807999751043189,"sim--327609657.msf",244075,222,0.99999,4001,10,"100 200000","true"," ASMC"
"546","ANNEALING","ANNEALING FALSE",0,5059,100,0,"ConsensusLogLL",-1683.08513685223,"sim--327609657.msf",102671,222,0.99999,4001,10,"100 200000","true"," DASMC"
"548","ANNEALING","ANNEALING FALSE",0,5059,100,0,"PartitionMetric",0,"sim--327609657.msf",102671,222,0.99999,4001,10,"100 200000","true"," DASMC"
"549","ANNEALING","ANNEALING FALSE",0,5059,100,0,"RobinsonFouldsMetric",0.0961242903568716,"sim--327609657.msf",102671,222,0.99999,4001,10,"100 200000","true"," DASMC"
"550","ANNEALING","ANNEALING FALSE",0,5059,100,0,"KuhnerFelsenstein",0.0009683608861772,"sim--327609657.msf",102671,222,0.99999,4001,10,"100 200000","true"," DASMC"
"551","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-1684.03947017125,"sim--327609657.msf",206198,222,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"553","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",0,"sim--327609657.msf",206198,222,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"554","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.106034290356872,"sim--327609657.msf",206198,222,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"555","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.00124578345089098,"sim--327609657.msf",206198,222,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"556","ANNEALING","ANNEALING TRUE",0,5039,100,0,"ConsensusLogLL",-1757.88434006662,"sim--87787681.msf",142873,222,0.99999,4001,10,"100 200000","true"," ASMC"
"558","ANNEALING","ANNEALING TRUE",0,5039,100,0,"PartitionMetric",0,"sim--87787681.msf",142873,222,0.99999,4001,10,"100 200000","true"," ASMC"
"559","ANNEALING","ANNEALING TRUE",0,5039,100,0,"RobinsonFouldsMetric",0.120730598999268,"sim--87787681.msf",142873,222,0.99999,4001,10,"100 200000","true"," ASMC"
"560","ANNEALING","ANNEALING TRUE",0,5039,100,0,"KuhnerFelsenstein",0.00168818384770475,"sim--87787681.msf",142873,222,0.99999,4001,10,"100 200000","true"," ASMC"
"561","ANNEALING","ANNEALING FALSE",0,5039,100,0,"ConsensusLogLL",-1757.77980676648,"sim--87787681.msf",174205,222,0.99999,4001,10,"100 200000","true"," DASMC"
"563","ANNEALING","ANNEALING FALSE",0,5039,100,0,"PartitionMetric",0,"sim--87787681.msf",174205,222,0.99999,4001,10,"100 200000","true"," DASMC"
"564","ANNEALING","ANNEALING FALSE",0,5039,100,0,"RobinsonFouldsMetric",0.120132849541716,"sim--87787681.msf",174205,222,0.99999,4001,10,"100 200000","true"," DASMC"
"565","ANNEALING","ANNEALING FALSE",0,5039,100,0,"KuhnerFelsenstein",0.00168807857762952,"sim--87787681.msf",174205,222,0.99999,4001,10,"100 200000","true"," DASMC"
"566","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-1761.74811564738,"sim--87787681.msf",210132,222,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"568","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",0,"sim--87787681.msf",210132,222,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"569","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.120994354738131,"sim--87787681.msf",210132,222,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"570","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.00143333129748402,"sim--87787681.msf",210132,222,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"571","ANNEALING","ANNEALING TRUE",0,4881,100,0,"ConsensusLogLL",-1565.88452700214,"sim-1517627549.msf",112734,222,0.99999,4001,10,"100 200000","true"," ASMC"
"573","ANNEALING","ANNEALING TRUE",0,4881,100,0,"PartitionMetric",2,"sim-1517627549.msf",112734,222,0.99999,4001,10,"100 200000","true"," ASMC"
"574","ANNEALING","ANNEALING TRUE",0,4881,100,0,"RobinsonFouldsMetric",0.090475055874435,"sim-1517627549.msf",112734,222,0.99999,4001,10,"100 200000","true"," ASMC"
"575","ANNEALING","ANNEALING TRUE",0,4881,100,0,"KuhnerFelsenstein",0.00111200543784789,"sim-1517627549.msf",112734,222,0.99999,4001,10,"100 200000","true"," ASMC"
"576","ANNEALING","ANNEALING FALSE",0,4881,100,0,"ConsensusLogLL",-1565.75663781054,"sim-1517627549.msf",245270,222,0.99999,4001,10,"100 200000","true"," DASMC"
"578","ANNEALING","ANNEALING FALSE",0,4881,100,0,"PartitionMetric",2,"sim-1517627549.msf",245270,222,0.99999,4001,10,"100 200000","true"," DASMC"
"579","ANNEALING","ANNEALING FALSE",0,4881,100,0,"RobinsonFouldsMetric",0.092682443939873,"sim-1517627549.msf",245270,222,0.99999,4001,10,"100 200000","true"," DASMC"
"580","ANNEALING","ANNEALING FALSE",0,4881,100,0,"KuhnerFelsenstein",0.00111475430263212,"sim-1517627549.msf",245270,222,0.99999,4001,10,"100 200000","true"," DASMC"
"581","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-1581.88125584464,"sim-1517627549.msf",119417,222,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"583","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",4,"sim-1517627549.msf",119417,222,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"584","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.104257002147572,"sim-1517627549.msf",119417,222,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"585","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.00112499192647235,"sim-1517627549.msf",119417,222,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"586","ANNEALING","ANNEALING TRUE",0,5043,100,0,"ConsensusLogLL",-1696.3634858662,"sim--2134957723.msf",172974,222,0.99999,9001,10,"100 200000","true"," ASMC"
"588","ANNEALING","ANNEALING TRUE",0,5043,100,0,"PartitionMetric",0,"sim--2134957723.msf",172974,222,0.99999,9001,10,"100 200000","true"," ASMC"
"589","ANNEALING","ANNEALING TRUE",0,5043,100,0,"RobinsonFouldsMetric",0.0941222183382967,"sim--2134957723.msf",172974,222,0.99999,9001,10,"100 200000","true"," ASMC"
"590","ANNEALING","ANNEALING TRUE",0,5043,100,0,"KuhnerFelsenstein",0.000816426748726007,"sim--2134957723.msf",172974,222,0.99999,9001,10,"100 200000","true"," ASMC"
"591","ANNEALING","ANNEALING FALSE",0,5043,100,0,"ConsensusLogLL",-1697.1577510236,"sim--2134957723.msf",100942,222,0.99999,9001,10,"100 200000","true"," DASMC"
"593","ANNEALING","ANNEALING FALSE",0,5043,100,0,"PartitionMetric",0,"sim--2134957723.msf",100942,222,0.99999,9001,10,"100 200000","true"," DASMC"
"594","ANNEALING","ANNEALING FALSE",0,5043,100,0,"RobinsonFouldsMetric",0.0907122183382967,"sim--2134957723.msf",100942,222,0.99999,9001,10,"100 200000","true"," DASMC"
"595","ANNEALING","ANNEALING FALSE",0,5043,100,0,"KuhnerFelsenstein",0.000742723222662608,"sim--2134957723.msf",100942,222,0.99999,9001,10,"100 200000","true"," DASMC"
"596","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-1697.86921899815,"sim--2134957723.msf",228848,222,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"598","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",0,"sim--2134957723.msf",228848,222,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"599","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.0912137073621708,"sim--2134957723.msf",228848,222,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"600","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.00076975073805594,"sim--2134957723.msf",228848,222,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"601","ANNEALING","ANNEALING TRUE",0,4965,100,0,"ConsensusLogLL",-2145.05336164216,"sim-546820399.msf",145304,222,0.99999,9001,10,"100 200000","true"," ASMC"
"603","ANNEALING","ANNEALING TRUE",0,4965,100,0,"PartitionMetric",0,"sim-546820399.msf",145304,222,0.99999,9001,10,"100 200000","true"," ASMC"
"604","ANNEALING","ANNEALING TRUE",0,4965,100,0,"RobinsonFouldsMetric",0.102834232767924,"sim-546820399.msf",145304,222,0.99999,9001,10,"100 200000","true"," ASMC"
"605","ANNEALING","ANNEALING TRUE",0,4965,100,0,"KuhnerFelsenstein",0.00130352029582097,"sim-546820399.msf",145304,222,0.99999,9001,10,"100 200000","true"," ASMC"
"606","ANNEALING","ANNEALING FALSE",0,4965,100,0,"ConsensusLogLL",-2145.11130640093,"sim-546820399.msf",64866,222,0.99999,9001,10,"100 200000","true"," DASMC"
"608","ANNEALING","ANNEALING FALSE",0,4965,100,0,"PartitionMetric",0,"sim-546820399.msf",64866,222,0.99999,9001,10,"100 200000","true"," DASMC"
"609","ANNEALING","ANNEALING FALSE",0,4965,100,0,"RobinsonFouldsMetric",0.117455104584093,"sim-546820399.msf",64866,222,0.99999,9001,10,"100 200000","true"," DASMC"
"610","ANNEALING","ANNEALING FALSE",0,4965,100,0,"KuhnerFelsenstein",0.00170697070766144,"sim-546820399.msf",64866,222,0.99999,9001,10,"100 200000","true"," DASMC"
"611","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-2145.26482249643,"sim-546820399.msf",168670,222,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"613","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",0,"sim-546820399.msf",168670,222,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"614","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.109295104584093,"sim-546820399.msf",168670,222,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"615","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.00127454337782694,"sim-546820399.msf",168670,222,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"616","ANNEALING","ANNEALING TRUE",0,5068,100,0,"ConsensusLogLL",-2151.49464104053,"sim-828764789.msf",254851,222,0.99999,9001,10,"100 200000","true"," ASMC"
"618","ANNEALING","ANNEALING TRUE",0,5068,100,0,"PartitionMetric",0,"sim-828764789.msf",254851,222,0.99999,9001,10,"100 200000","true"," ASMC"
"619","ANNEALING","ANNEALING TRUE",0,5068,100,0,"RobinsonFouldsMetric",0.0973893357727308,"sim-828764789.msf",254851,222,0.99999,9001,10,"100 200000","true"," ASMC"
"620","ANNEALING","ANNEALING TRUE",0,5068,100,0,"KuhnerFelsenstein",0.00106267168312427,"sim-828764789.msf",254851,222,0.99999,9001,10,"100 200000","true"," ASMC"
"621","ANNEALING","ANNEALING FALSE",0,5068,100,0,"ConsensusLogLL",-2152.00264733841,"sim-828764789.msf",108605,222,0.99999,9001,10,"100 200000","true"," DASMC"
"623","ANNEALING","ANNEALING FALSE",0,5068,100,0,"PartitionMetric",0,"sim-828764789.msf",108605,222,0.99999,9001,10,"100 200000","true"," DASMC"
"624","ANNEALING","ANNEALING FALSE",0,5068,100,0,"RobinsonFouldsMetric",0.087488602066831,"sim-828764789.msf",108605,222,0.99999,9001,10,"100 200000","true"," DASMC"
"625","ANNEALING","ANNEALING FALSE",0,5068,100,0,"KuhnerFelsenstein",0.000914616972128868,"sim-828764789.msf",108605,222,0.99999,9001,10,"100 200000","true"," DASMC"
"626","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-2152.70445129189,"sim-828764789.msf",177548,222,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"628","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",0,"sim-828764789.msf",177548,222,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"629","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.0908895329402278,"sim-828764789.msf",177548,222,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"630","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.00103849508856102,"sim-828764789.msf",177548,222,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"631","ANNEALING","ANNEALING TRUE",0,4604,100,0,"ConsensusLogLL",-1525.34700939062,"sim--1528648084.msf",194608,111,0.99999,5001,10,"100 200000","true"," ASMC"
"633","ANNEALING","ANNEALING TRUE",0,4604,100,0,"PartitionMetric",2,"sim--1528648084.msf",194608,111,0.99999,5001,10,"100 200000","true"," ASMC"
"634","ANNEALING","ANNEALING TRUE",0,4604,100,0,"RobinsonFouldsMetric",0.0702790771399445,"sim--1528648084.msf",194608,111,0.99999,5001,10,"100 200000","true"," ASMC"
"635","ANNEALING","ANNEALING TRUE",0,4604,100,0,"KuhnerFelsenstein",0.000525406559838357,"sim--1528648084.msf",194608,111,0.99999,5001,10,"100 200000","true"," ASMC"
"636","ANNEALING","ANNEALING FALSE",0,4604,100,0,"ConsensusLogLL",-1525.625502558,"sim--1528648084.msf",207043,111,0.99999,5001,10,"100 200000","true"," DASMC"
"638","ANNEALING","ANNEALING FALSE",0,4604,100,0,"PartitionMetric",2,"sim--1528648084.msf",207043,111,0.99999,5001,10,"100 200000","true"," DASMC"
"639","ANNEALING","ANNEALING FALSE",0,4604,100,0,"RobinsonFouldsMetric",0.0797645582983249,"sim--1528648084.msf",207043,111,0.99999,5001,10,"100 200000","true"," DASMC"
"640","ANNEALING","ANNEALING FALSE",0,4604,100,0,"KuhnerFelsenstein",0.0006289537654854,"sim--1528648084.msf",207043,111,0.99999,5001,10,"100 200000","true"," DASMC"
"641","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-1526.46674225929,"sim--1528648084.msf",185944,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"643","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",0,"sim--1528648084.msf",185944,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"644","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.0746583848482407,"sim--1528648084.msf",185944,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"645","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.000617062849594745,"sim--1528648084.msf",185944,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"646","ANNEALING","ANNEALING TRUE",0,5102,100,0,"ConsensusLogLL",-1661.37520323516,"sim-1211789502.msf",109289,111,0.99999,5001,10,"100 200000","true"," ASMC"
"648","ANNEALING","ANNEALING TRUE",0,5102,100,0,"PartitionMetric",0,"sim-1211789502.msf",109289,111,0.99999,5001,10,"100 200000","true"," ASMC"
"649","ANNEALING","ANNEALING TRUE",0,5102,100,0,"RobinsonFouldsMetric",0.0670941265606696,"sim-1211789502.msf",109289,111,0.99999,5001,10,"100 200000","true"," ASMC"
"650","ANNEALING","ANNEALING TRUE",0,5102,100,0,"KuhnerFelsenstein",0.000350664545859494,"sim-1211789502.msf",109289,111,0.99999,5001,10,"100 200000","true"," ASMC"
"651","ANNEALING","ANNEALING FALSE",0,5102,100,0,"ConsensusLogLL",-1661.0034743311,"sim-1211789502.msf",263842,111,0.99999,5001,10,"100 200000","true"," DASMC"
"653","ANNEALING","ANNEALING FALSE",0,5102,100,0,"PartitionMetric",0,"sim-1211789502.msf",263842,111,0.99999,5001,10,"100 200000","true"," DASMC"
"654","ANNEALING","ANNEALING FALSE",0,5102,100,0,"RobinsonFouldsMetric",0.0668741265606696,"sim-1211789502.msf",263842,111,0.99999,5001,10,"100 200000","true"," DASMC"
"655","ANNEALING","ANNEALING FALSE",0,5102,100,0,"KuhnerFelsenstein",0.000325425184362988,"sim-1211789502.msf",263842,111,0.99999,5001,10,"100 200000","true"," DASMC"
"656","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-1702.07071769063,"sim-1211789502.msf",124690,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"658","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",6,"sim-1211789502.msf",124690,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"659","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.110580645704968,"sim-1211789502.msf",124690,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"660","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.000910029715319153,"sim-1211789502.msf",124690,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"661","ANNEALING","ANNEALING TRUE",0,4829,100,0,"ConsensusLogLL",-1733.17970436736,"sim-61295874.msf",163395,111,0.99999,5001,10,"100 200000","true"," ASMC"
"663","ANNEALING","ANNEALING TRUE",0,4829,100,0,"PartitionMetric",0,"sim-61295874.msf",163395,111,0.99999,5001,10,"100 200000","true"," ASMC"
"664","ANNEALING","ANNEALING TRUE",0,4829,100,0,"RobinsonFouldsMetric",0.088503129258314,"sim-61295874.msf",163395,111,0.99999,5001,10,"100 200000","true"," ASMC"
"665","ANNEALING","ANNEALING TRUE",0,4829,100,0,"KuhnerFelsenstein",0.00068184865004853,"sim-61295874.msf",163395,111,0.99999,5001,10,"100 200000","true"," ASMC"
"666","ANNEALING","ANNEALING FALSE",0,4829,100,0,"ConsensusLogLL",-1733.49262248076,"sim-61295874.msf",229324,111,0.99999,5001,10,"100 200000","true"," DASMC"
"668","ANNEALING","ANNEALING FALSE",0,4829,100,0,"PartitionMetric",0,"sim-61295874.msf",229324,111,0.99999,5001,10,"100 200000","true"," DASMC"
"669","ANNEALING","ANNEALING FALSE",0,4829,100,0,"RobinsonFouldsMetric",0.0809694711498625,"sim-61295874.msf",229324,111,0.99999,5001,10,"100 200000","true"," DASMC"
"670","ANNEALING","ANNEALING FALSE",0,4829,100,0,"KuhnerFelsenstein",0.000575972534120086,"sim-61295874.msf",229324,111,0.99999,5001,10,"100 200000","true"," DASMC"
"671","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-1743.64100315914,"sim-61295874.msf",161846,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"673","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",2,"sim-61295874.msf",161846,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"674","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.110914645188775,"sim-61295874.msf",161846,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"675","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.00114603666772279,"sim-61295874.msf",161846,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"676","ANNEALING","ANNEALING TRUE",0,4963,100,0,"ConsensusLogLL",-1696.86728511909,"sim--2134957723.msf",204195,111,0.99999,9001,10,"100 200000","true"," ASMC"
"678","ANNEALING","ANNEALING TRUE",0,4963,100,0,"PartitionMetric",0,"sim--2134957723.msf",204195,111,0.99999,9001,10,"100 200000","true"," ASMC"
"679","ANNEALING","ANNEALING TRUE",0,4963,100,0,"RobinsonFouldsMetric",0.091946672741018,"sim--2134957723.msf",204195,111,0.99999,9001,10,"100 200000","true"," ASMC"
"680","ANNEALING","ANNEALING TRUE",0,4963,100,0,"KuhnerFelsenstein",0.000847076211831119,"sim--2134957723.msf",204195,111,0.99999,9001,10,"100 200000","true"," ASMC"
"681","ANNEALING","ANNEALING FALSE",0,4963,100,0,"ConsensusLogLL",-1697.27786376644,"sim--2134957723.msf",126532,111,0.99999,9001,10,"100 200000","true"," DASMC"
"683","ANNEALING","ANNEALING FALSE",0,4963,100,0,"PartitionMetric",0,"sim--2134957723.msf",126532,111,0.99999,9001,10,"100 200000","true"," DASMC"
"684","ANNEALING","ANNEALING FALSE",0,4963,100,0,"RobinsonFouldsMetric",0.094586672741018,"sim--2134957723.msf",126532,111,0.99999,9001,10,"100 200000","true"," DASMC"
"685","ANNEALING","ANNEALING FALSE",0,4963,100,0,"KuhnerFelsenstein",0.000964969246274261,"sim--2134957723.msf",126532,111,0.99999,9001,10,"100 200000","true"," DASMC"
"686","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-1696.79874935507,"sim--2134957723.msf",199262,111,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"688","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",0,"sim--2134957723.msf",199262,111,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"689","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.0894922183382968,"sim--2134957723.msf",199262,111,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"690","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.00075957132069734,"sim--2134957723.msf",199262,111,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"691","ANNEALING","ANNEALING TRUE",0,4937,100,0,"ConsensusLogLL",-2144.81948822406,"sim-546820399.msf",133345,111,0.99999,9001,10,"100 200000","true"," ASMC"
"693","ANNEALING","ANNEALING TRUE",0,4937,100,0,"PartitionMetric",0,"sim-546820399.msf",133345,111,0.99999,9001,10,"100 200000","true"," ASMC"
"694","ANNEALING","ANNEALING TRUE",0,4937,100,0,"RobinsonFouldsMetric",0.098315104584093,"sim-546820399.msf",133345,111,0.99999,9001,10,"100 200000","true"," ASMC"
"695","ANNEALING","ANNEALING TRUE",0,4937,100,0,"KuhnerFelsenstein",0.00104738277655911,"sim-546820399.msf",133345,111,0.99999,9001,10,"100 200000","true"," ASMC"
"696","ANNEALING","ANNEALING FALSE",0,4937,100,0,"ConsensusLogLL",-2145.15363822342,"sim-546820399.msf",77294,111,0.99999,9001,10,"100 200000","true"," DASMC"
"698","ANNEALING","ANNEALING FALSE",0,4937,100,0,"PartitionMetric",0,"sim-546820399.msf",77294,111,0.99999,9001,10,"100 200000","true"," DASMC"
"699","ANNEALING","ANNEALING FALSE",0,4937,100,0,"RobinsonFouldsMetric",0.108064232767924,"sim-546820399.msf",77294,111,0.99999,9001,10,"100 200000","true"," DASMC"
"700","ANNEALING","ANNEALING FALSE",0,4937,100,0,"KuhnerFelsenstein",0.00147156066884941,"sim-546820399.msf",77294,111,0.99999,9001,10,"100 200000","true"," DASMC"
"701","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-2145.85728350789,"sim-546820399.msf",187360,111,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"703","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",0,"sim-546820399.msf",187360,111,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"704","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.105748484262996,"sim-546820399.msf",187360,111,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"705","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.00118490166451637,"sim-546820399.msf",187360,111,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"706","ANNEALING","ANNEALING TRUE",0,5088,100,0,"ConsensusLogLL",-2152.010826476,"sim-828764789.msf",102271,111,0.99999,9001,10,"100 200000","true"," ASMC"
"708","ANNEALING","ANNEALING TRUE",0,5088,100,0,"PartitionMetric",0,"sim-828764789.msf",102271,111,0.99999,9001,10,"100 200000","true"," ASMC"
"709","ANNEALING","ANNEALING TRUE",0,5088,100,0,"RobinsonFouldsMetric",0.095588602066831,"sim-828764789.msf",102271,111,0.99999,9001,10,"100 200000","true"," ASMC"
"710","ANNEALING","ANNEALING TRUE",0,5088,100,0,"KuhnerFelsenstein",0.00112253698565232,"sim-828764789.msf",102271,111,0.99999,9001,10,"100 200000","true"," ASMC"
"711","ANNEALING","ANNEALING FALSE",0,5088,100,0,"ConsensusLogLL",-2152.14423565791,"sim-828764789.msf",105896,111,0.99999,9001,10,"100 200000","true"," DASMC"
"713","ANNEALING","ANNEALING FALSE",0,5088,100,0,"PartitionMetric",0,"sim-828764789.msf",105896,111,0.99999,9001,10,"100 200000","true"," DASMC"
"714","ANNEALING","ANNEALING FALSE",0,5088,100,0,"RobinsonFouldsMetric",0.084763904082932,"sim-828764789.msf",105896,111,0.99999,9001,10,"100 200000","true"," DASMC"
"715","ANNEALING","ANNEALING FALSE",0,5088,100,0,"KuhnerFelsenstein",0.000901435855659656,"sim-828764789.msf",105896,111,0.99999,9001,10,"100 200000","true"," DASMC"
"716","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-2152.33707796642,"sim-828764789.msf",217249,111,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"718","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",0,"sim-828764789.msf",217249,111,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"719","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.0955822071098504,"sim-828764789.msf",217249,111,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"720","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.00120051123883568,"sim-828764789.msf",217249,111,0.99999,9001,10,"100 200000","true","CSMC-Nonclock"
"721","ANNEALING","ANNEALING TRUE",0,4903,100,0,"ConsensusLogLL",-1696.91438080566,"sim--2134957723.msf",235779,333,0.99999,9001,10,"100 200000","true"," ASMC"
"723","ANNEALING","ANNEALING TRUE",0,4903,100,0,"PartitionMetric",0,"sim--2134957723.msf",235779,333,0.99999,9001,10,"100 200000","true"," ASMC"
"724","ANNEALING","ANNEALING TRUE",0,4903,100,0,"RobinsonFouldsMetric",0.0990122183382967,"sim--2134957723.msf",235779,333,0.99999,9001,10,"100 200000","true"," ASMC"
"725","ANNEALING","ANNEALING TRUE",0,4903,100,0,"KuhnerFelsenstein",0.00100541847736081,"sim--2134957723.msf",235779,333,0.99999,9001,10,"100 200000","true"," ASMC"
"726","ANNEALING","ANNEALING FALSE",0,4903,100,0,"ConsensusLogLL",-1697.45385632103,"sim--2134957723.msf",130162,333,0.99999,9001,10,"100 200000","true"," DASMC"
"728","ANNEALING","ANNEALING FALSE",0,4903,100,0,"PartitionMetric",0,"sim--2134957723.msf",130162,333,0.99999,9001,10,"100 200000","true"," DASMC"
